Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Satisfaction Level
12433.0,Male,69,New York,Bronze,1476.69,303,2.18,False,Neutral
16955.0,Male,42,Chicago,Bronze,2267.9,85,4.48,True,Neutral
15350.0,Male,31,Los Angeles,Gold,5819.85,284,1.07,True,Neutral
15605.0,Male,28,Los Angeles,Bronze,744.83,302,3.18,False,Unsatisfied
18144.0,Male,52,New York,Silver,4398.76,132,3.91,True,Unsatisfied
15922.0,Male,58,Los Angeles,Bronze,1438.76,120,3.49,False,Unsatisfied
14594.0,Female,31,New York,Gold,2799.5,216,4.04,False,Satisfied
15165.0,Female,47,Miami,Bronze,1988.47,136,3.9,False,Unsatisfied
14911.0,Male,58,Houston,Gold,8841.46,116,3.77,False,Neutral
16456.0,Female,21,Chicago,Gold,7109.31,61,4.29,True,Unsatisfied
17841.0,Female,21,Houston,Silver,8697.78,17,3.58,True,Satisfied
12472.0,Female,45,Houston,Silver,3896.28,34,2.61,False,Satisfied
17346.0,Female,25,Miami,Bronze,3202.79,20,2.89,False,Satisfied
17643.0,Male,19,Los Angeles,Gold,3867.81,208,3.87,False,Satisfied
17873.0,Female,58,Chicago,Gold,283.63,458,4.51,False,Satisfied
13093.0,Male,63,Los Angeles,Silver,7274.57,162,2.09,False,Neutral
12921.0,Female,39,Houston,Silver,3562.75,299,2.37,True,Unsatisfied
13468.0,Female,58,New York,Bronze,3201.91,10,4.72,False,Neutral
17760.0,Female,33,Houston,Gold,6021.6,94,3.31,True,Neutral
16928.0,Male,46,Los Angeles,Silver,4418.87,414,1.72,False,Satisfied
16048.0,Female,66,Houston,Bronze,9810.35,371,3.65,False,Unsatisfied
16274.0,Male,65,New York,Gold,3626.91,409,4.96,True,Unsatisfied
14496.0,Female,47,Miami,Gold,6177.57,383,4.29,False,Unsatisfied
14696.0,Male,29,Los Angeles,Silver,3185.35,441,3.98,True,Satisfied
16539.0,Female,52,Houston,Bronze,9906.89,366,1.83,True,Neutral
17025.0,Male,28,Los Angeles,Silver,4506.6,447,4.5,False,Unsatisfied
13777.0,Male,63,Miami,Bronze,6377.88,107,3.1,False,Neutral
17690.0,Female,67,Houston,Gold,1354.54,105,4.56,True,Unsatisfied
12947.0,Male,38,Houston,Bronze,7356.94,71,2.32,True,Unsatisfied
17460.0,Female,38,Los Angeles,Bronze,2765.18,431,1.25,False,Unsatisfied
18229.0,Female,22,Los Angeles,Bronze,4541.27,84,2.9,True,Unsatisfied
14142.0,Female,65,New York,Bronze,8843.02,209,2.08,False,Satisfied
17069.0,Female,37,Miami,Bronze,9708.47,259,3.86,False,Satisfied
13065.0,Female,54,New York,Silver,4303.26,239,4.83,False,Neutral
14606.0,Female,20,Houston,Bronze,8364.55,302,3.76,True,Satisfied
16835.0,Female,61,Los Angeles,Bronze,628.16,232,4.55,False,Unsatisfied
15235.0,Female,50,Houston,Gold,8490.98,420,2.81,True,Neutral
13576.0,Female,26,Houston,Bronze,6332.15,282,4.09,True,Neutral
18011.0,Female,26,Chicago,Gold,4938.19,394,4.37,False,Neutral
13090.0,Female,21,Chicago,Silver,8910.64,418,3.84,True,Unsatisfied
15694.0,Male,52,Houston,Silver,8468.84,206,3.03,True,Unsatisfied
14741.0,Male,34,Los Angeles,Bronze,3039.76,264,3.5,True,Neutral
13715.0,Female,51,Houston,Silver,7935.73,311,3.8,True,Satisfied
14092.0,Female,41,Chicago,Bronze,1084.96,347,2.01,True,Unsatisfied
17732.0,Female,49,Los Angeles,Silver,8245.36,394,4.24,False,Unsatisfied
12855.0,Female,18,Houston,Bronze,6787.01,185,4.8,False,Satisfied
15752.0,Female,25,Miami,Bronze,969.88,114,2.86,True,Neutral
17855.0,Female,62,Miami,Gold,6862.49,79,3.8,False,Satisfied
14047.0,Female,40,Houston,Gold,5847.14,357,3.95,False,Unsatisfied
17925.0,Female,64,Los Angeles,Gold,5986.05,342,3.65,False,Neutral
13941.0,Male,57,Houston,Gold,2979.55,301,3.19,True,Neutral
17017.0,Female,29,Houston,Bronze,2738.32,50,4.53,True,Satisfied
14135.0,Male,29,Chicago,Silver,7649.1,320,2.8,False,Unsatisfied
13108.0,Female,63,Miami,Bronze,2642.45,95,1.24,False,Unsatisfied
12471.0,Female,64,Chicago,Gold,4518.0,258,4.38,False,Neutral
15601.0,Male,32,Chicago,Gold,6978.41,429,3.7,True,Unsatisfied
13418.0,Female,58,Houston,Silver,888.2,351,4.4,True,Neutral
14766.0,Male,36,Chicago,Gold,5986.03,62,1.55,False,Neutral
15658.0,Female,43,Miami,Bronze,5934.83,142,1.12,True,Neutral
14388.0,Female,69,Chicago,Bronze,6873.86,330,4.74,True,Unsatisfied
14901.0,Male,46,Miami,Bronze,3762.29,222,1.59,True,Satisfied
18041.0,Female,39,Chicago,Bronze,4544.9,356,4.24,False,Neutral
15955.0,Male,57,Miami,Bronze,3366.7,111,4.29,True,Satisfied
15070.0,Female,38,Chicago,Silver,8100.87,104,3.83,True,Satisfied
16244.0,Male,68,Chicago,Bronze,1393.05,15,1.53,False,Satisfied
15111.0,Male,55,Los Angeles,Gold,9633.24,270,3.67,False,Satisfied
14390.0,Female,37,Miami,Gold,6384.88,159,4.56,False,Satisfied
16546.0,Female,46,Miami,Gold,8880.38,157,2.7,True,Neutral
15260.0,Male,68,Miami,Gold,4319.69,27,2.65,True,Unsatisfied
13305.0,Female,21,New York,Silver,3389.56,85,2.77,True,Satisfied
14491.0,Female,24,Chicago,Gold,9017.19,9,1.33,True,Unsatisfied
14060.0,Female,45,Miami,Silver,1078.84,276,4.57,True,Unsatisfied
15923.0,Male,45,New York,Gold,1259.36,227,4.48,True,Neutral
16752.0,Male,21,Los Angeles,Silver,3063.53,186,4.99,False,Satisfied
17287.0,Male,39,Miami,Silver,9601.77,79,3.34,True,Unsatisfied
15363.0,Male,29,Miami,Silver,6367.38,216,4.0,True,Unsatisfied
12915.0,Male,62,New York,Gold,5586.52,433,1.81,False,Satisfied
15544.0,Male,20,Chicago,Silver,7083.03,57,3.67,False,Neutral
15738.0,Male,39,Los Angeles,Bronze,4233.0,144,3.6,True,Neutral
16042.0,Male,61,Miami,Bronze,7604.93,356,4.6,True,Satisfied
17381.0,Male,19,Chicago,Gold,3992.98,331,4.32,False,Unsatisfied
15827.0,Female,41,Los Angeles,Bronze,8281.0,392,4.75,True,Neutral
14180.0,Male,51,Houston,Bronze,2746.22,67,4.48,False,Neutral
13117.0,Female,44,Houston,Bronze,2847.71,275,4.47,False,Unsatisfied
16916.0,Female,58,Los Angeles,Gold,5271.59,494,1.25,True,Unsatisfied
17964.0,Female,18,New York,Gold,4364.54,105,4.38,False,Unsatisfied
14466.0,Male,25,Los Angeles,Bronze,6516.35,451,3.43,True,Unsatisfied
17235.0,Male,40,Los Angeles,Gold,3706.48,420,2.52,False,Satisfied
16510.0,Male,55,New York,Silver,2382.45,473,1.23,False,Unsatisfied
17802.0,Male,23,New York,Bronze,4751.1,188,3.71,False,Neutral
15107.0,Female,39,Chicago,Gold,5653.47,164,2.31,True,Unsatisfied
17976.0,Male,42,Chicago,Gold,1511.74,267,2.87,True,Unsatisfied
14449.0,Male,35,New York,Bronze,5611.51,51,3.73,True,Satisfied
15838.0,Male,34,Houston,Gold,3260.64,126,4.65,True,Satisfied
16781.0,Male,29,Houston,Bronze,3985.27,80,4.3,True,Unsatisfied
17547.0,Male,23,Los Angeles,Gold,2865.25,183,2.8,True,Satisfied
13491.0,Female,43,Miami,Silver,9320.96,310,2.55,False,Satisfied
16186.0,Male,44,Los Angeles,Bronze,6865.03,17,1.96,False,Satisfied
17685.0,Female,25,Los Angeles,Silver,2698.36,446,2.49,True,Satisfied
17581.0,Male,36,Miami,Bronze,6485.81,170,1.44,True,Unsatisfied
15732.0,Female,59,New York,Gold,8500.87,280,4.88,True,Satisfied
13138.0,Male,18,Houston,Silver,4076.14,401,3.3,False,Satisfied
15823.0,Male,46,Los Angeles,Gold,8316.58,304,1.51,True,Neutral
17567.0,Female,62,Miami,Bronze,1628.71,340,2.41,True,Unsatisfied
15061.0,Female,66,Chicago,Bronze,8245.54,214,3.19,True,Satisfied
16203.0,Female,52,Los Angeles,Bronze,5448.91,198,3.13,False,Neutral
15640.0,Male,57,Houston,Bronze,2307.45,7,1.14,False,Satisfied
15574.0,Female,31,New York,Bronze,4130.7,398,4.8,False,Unsatisfied
16770.0,Male,52,Los Angeles,Silver,9881.13,11,2.1,False,Neutral
17838.0,Male,65,Los Angeles,Bronze,7857.2,12,1.06,True,Neutral
17228.0,Female,62,Miami,Gold,5793.35,110,1.31,True,Unsatisfied
14829.0,Female,37,Chicago,Silver,1240.12,133,3.32,True,Neutral
17412.0,Male,66,Chicago,Gold,4236.33,389,1.55,False,Neutral
14031.0,Male,30,New York,Bronze,2704.21,128,1.17,True,Satisfied
14775.0,Female,55,Houston,Gold,802.91,148,2.52,False,Neutral
12971.0,Female,66,New York,Silver,5467.82,54,3.49,True,Unsatisfied
15834.0,Female,63,Los Angeles,Silver,8902.94,311,1.45,True,Satisfied
17659.0,Male,66,Los Angeles,Silver,6788.44,442,2.25,True,Neutral
15299.0,Male,25,Chicago,Gold,2571.84,79,2.67,True,Satisfied
15646.0,Male,60,Houston,Silver,5778.49,346,1.64,False,Unsatisfied
13958.0,Male,37,Miami,Gold,9438.02,97,3.02,False,Neutral
14443.0,Male,50,Houston,Bronze,7256.86,249,1.34,False,Unsatisfied
14156.0,Male,43,Los Angeles,Bronze,6925.79,127,1.19,True,Unsatisfied
16995.0,Female,56,Miami,Gold,9684.77,30,3.08,False,Neutral
13402.0,Male,38,Houston,Silver,8008.85,24,1.99,True,Neutral
18168.0,Male,66,Houston,Gold,1452.57,471,1.38,True,Satisfied
17757.0,Male,59,Miami,Gold,3541.59,201,2.7,True,Unsatisfied
14625.0,Female,60,Los Angeles,Gold,9654.89,131,4.66,True,Neutral
13011.0,Male,58,Houston,Bronze,4948.08,122,3.9,True,Unsatisfied
13798.0,Male,26,Miami,Gold,1205.21,356,4.26,False,Neutral
15384.0,Female,41,Los Angeles,Bronze,4640.19,432,4.49,False,Unsatisfied
14264.0,Male,54,Miami,Gold,7000.23,327,4.89,True,Satisfied
13295.0,Male,66,Miami,Bronze,9975.73,150,4.05,True,Unsatisfied
16754.0,Male,58,Houston,Gold,3306.66,14,3.43,False,Neutral
16634.0,Male,34,Los Angeles,Gold,5189.46,304,2.46,True,Satisfied
18239.0,Male,41,Houston,Silver,8808.84,29,1.73,False,Satisfied
14576.0,Female,38,New York,Silver,3617.15,50,3.75,True,Neutral
13145.0,Female,68,New York,Gold,1181.69,464,4.98,False,Satisfied
14395.0,Female,56,Los Angeles,Gold,9494.47,240,2.87,True,Unsatisfied
14865.0,Male,58,Miami,Gold,4935.56,482,3.89,False,Unsatisfied
15093.0,Male,56,Houston,Gold,5077.56,394,2.98,True,Neutral
12738.0,Male,30,Houston,Silver,6249.88,455,2.73,True,Unsatisfied
16150.0,Female,28,Los Angeles,Bronze,135.01,473,2.64,True,Neutral
17552.0,Male,63,Los Angeles,Gold,9318.2,283,3.02,True,Satisfied
14236.0,Male,36,New York,Silver,3678.37,335,2.47,True,Unsatisfied
17961.0,Female,28,Chicago,Gold,4029.63,352,4.0,False,Neutral
14573.0,Male,30,Los Angeles,Gold,1823.68,156,4.5,True,Unsatisfied
17135.0,Female,63,Chicago,Bronze,3843.7,137,4.53,True,Satisfied
17396.0,Female,62,Los Angeles,Gold,8059.04,327,1.91,True,Satisfied
14213.0,Female,18,Miami,Gold,8019.92,336,4.58,True,Unsatisfied
12967.0,Male,57,Miami,Bronze,9364.39,154,2.37,False,Satisfied
12686.0,Male,61,New York,Bronze,4091.97,483,2.24,False,Neutral
14679.0,Male,36,New York,Bronze,7116.34,81,3.91,False,Unsatisfied
15240.0,Male,29,Chicago,Bronze,5121.65,87,2.22,True,Unsatisfied
18225.0,Male,25,Los Angeles,Silver,8059.83,264,1.21,True,Satisfied
13370.0,Male,25,Houston,Silver,7154.17,258,2.49,True,Neutral
16883.0,Male,62,New York,Silver,3742.24,479,3.89,True,Unsatisfied
13520.0,Female,29,Houston,Gold,3433.07,185,2.31,True,Unsatisfied
12841.0,Male,65,Houston,Bronze,2599.18,180,3.52,False,Satisfied
16905.0,Female,50,Los Angeles,Bronze,5807.51,186,3.64,False,Satisfied
12427.0,Male,62,Chicago,Silver,9642.04,123,3.93,False,Neutral
17967.0,Male,43,Los Angeles,Gold,2080.66,377,4.59,True,Neutral
16891.0,Male,56,New York,Gold,1043.0,96,2.73,False,Satisfied
14589.0,Female,45,Houston,Gold,1282.07,93,1.67,False,Neutral
14680.0,Female,22,Los Angeles,Silver,7852.68,3,2.28,True,Satisfied
17884.0,Female,25,Los Angeles,Gold,3566.04,392,2.73,False,Unsatisfied
12557.0,Female,42,Los Angeles,Gold,2321.23,443,3.86,True,Satisfied
14083.0,Male,44,New York,Gold,3593.16,2,1.05,True,Satisfied
13013.0,Female,63,Chicago,Bronze,6488.78,479,2.26,True,Satisfied
14210.0,Male,40,Los Angeles,Silver,5513.19,446,4.12,True,Unsatisfied
16477.0,Male,47,New York,Bronze,7461.54,371,3.68,True,Neutral
12600.0,Female,62,Houston,Bronze,3456.83,305,3.93,False,Neutral
16013.0,Female,64,Miami,Silver,4575.08,357,4.25,True,Neutral
17949.0,Female,40,New York,Bronze,1109.49,148,4.13,True,Satisfied
12779.0,Female,66,Miami,Gold,823.28,285,3.73,False,Satisfied
16926.0,Female,64,Los Angeles,Gold,4676.33,145,2.76,True,Neutral
17787.0,Female,37,Los Angeles,Gold,3085.81,330,4.93,True,Unsatisfied
12682.0,Female,35,New York,Gold,6166.73,361,3.28,False,Unsatisfied
14723.0,Female,35,Miami,Silver,525.72,406,1.81,False,Unsatisfied
17954.0,Male,19,Los Angeles,Bronze,1305.49,262,2.17,True,Unsatisfied
17819.0,Female,21,Houston,Bronze,8665.39,62,3.77,False,Satisfied
12712.0,Female,47,Chicago,Gold,5706.49,491,4.7,True,Neutral
15373.0,Male,50,Chicago,Gold,7149.34,226,1.71,False,Unsatisfied
16140.0,Female,53,Los Angeles,Bronze,8435.52,31,1.33,False,Satisfied
17198.0,Male,35,Miami,Silver,4691.96,190,4.53,True,Satisfied
17238.0,Male,54,Los Angeles,Bronze,7634.5,375,4.66,True,Satisfied
12793.0,Female,36,Miami,Gold,5293.4,268,2.11,True,Neutral
15769.0,Male,64,Houston,Gold,2305.21,12,2.51,False,Satisfied
14396.0,Male,45,Miami,Silver,3442.8,191,3.64,False,Neutral
14898.0,Male,57,Los Angeles,Bronze,4954.47,400,2.32,False,Neutral
12725.0,Male,37,Houston,Silver,3237.17,25,4.51,True,Neutral
16725.0,Female,66,New York,Silver,3421.72,406,1.43,False,Neutral
12395.0,Male,50,Chicago,Gold,3440.19,91,1.15,True,Satisfied
16455.0,Female,29,Los Angeles,Bronze,1316.12,88,1.83,True,Satisfied
13081.0,Male,68,Los Angeles,Gold,937.96,332,2.14,False,Satisfied
15545.0,Male,32,Los Angeles,Bronze,560.31,274,1.45,False,Unsatisfied
17243.0,Male,58,Houston,Gold,1198.47,301,1.26,False,Unsatisfied
15465.0,Male,56,New York,Gold,3502.7,111,4.02,False,Neutral
15708.0,Female,19,Miami,Bronze,5979.33,80,1.66,False,Neutral
13089.0,Female,46,New York,Bronze,1962.65,324,4.66,True,Neutral
16033.0,Male,58,Houston,Gold,8891.29,140,2.47,False,Neutral
13838.0,Male,27,Los Angeles,Bronze,8102.99,433,3.68,True,Neutral
15351.0,Female,19,Chicago,Gold,5253.22,417,1.9,False,Unsatisfied
18055.0,Male,68,Los Angeles,Bronze,7269.68,214,1.96,False,Neutral
15038.0,Male,28,Miami,Gold,3726.65,447,3.3,True,Satisfied
18109.0,Male,30,Chicago,Gold,464.1,18,3.24,False,Neutral
13069.0,Female,27,Los Angeles,Gold,9052.9,54,4.07,False,Satisfied
16241.0,Female,31,Chicago,Silver,1365.16,368,4.03,True,Satisfied
14800.0,Female,35,New York,Bronze,9484.58,97,3.68,True,Satisfied
16839.0,Male,68,Houston,Gold,5761.64,283,2.8,False,Satisfied
16168.0,Male,26,Los Angeles,Silver,3125.07,234,4.56,False,Neutral
16931.0,Female,56,Miami,Gold,5005.69,467,3.49,False,Neutral
16814.0,Female,45,New York,Silver,5066.14,240,4.96,True,Neutral
13269.0,Female,20,Los Angeles,Gold,330.54,334,4.28,False,Neutral
14813.0,Female,37,New York,Gold,3619.05,409,1.18,False,Neutral
12567.0,Male,23,Miami,Silver,7424.67,418,2.28,False,Unsatisfied
17062.0,Female,44,Los Angeles,Silver,5149.68,344,3.29,True,Satisfied
15332.0,Male,19,Miami,Bronze,2517.88,486,3.89,False,Satisfied
14810.0,Female,46,Chicago,Bronze,3417.59,444,3.2,True,Unsatisfied
16353.0,Male,55,Miami,Silver,8644.24,54,4.14,True,Unsatisfied
18118.0,Female,20,Chicago,Bronze,5302.94,87,2.13,True,Neutral
13831.0,Female,33,Los Angeles,Silver,5330.69,261,1.74,True,Neutral
13506.0,Female,47,Chicago,Bronze,9618.53,236,1.22,True,Satisfied
17796.0,Female,57,Los Angeles,Gold,3276.73,123,3.29,False,Neutral
15716.0,Male,19,Los Angeles,Bronze,4847.46,420,3.75,True,Satisfied
18156.0,Female,34,Houston,Gold,8135.96,54,2.3,False,Neutral
15221.0,Male,58,Los Angeles,Gold,7613.23,216,3.45,False,Neutral
16983.0,Male,29,Chicago,Bronze,2731.41,420,1.21,True,Satisfied
17059.0,Male,52,Houston,Silver,1595.8,197,1.4,True,Unsatisfied
16327.0,Male,60,Houston,Gold,7036.98,39,3.81,True,Unsatisfied
17211.0,Female,18,Los Angeles,Gold,2650.8,454,2.47,True,Neutral
17026.0,Male,62,Miami,Bronze,9234.49,365,3.69,False,Unsatisfied
15570.0,Male,32,Miami,Silver,1379.55,228,4.33,False,Neutral
15880.0,Male,43,Houston,Silver,3251.32,237,4.41,True,Unsatisfied
16718.0,Female,54,Los Angeles,Bronze,642.39,132,1.69,True,Unsatisfied
15808.0,Female,38,Miami,Silver,7062.72,330,2.95,False,Satisfied
17858.0,Female,66,Los Angeles,Bronze,8923.5,321,3.94,False,Unsatisfied
16393.0,Female,48,Los Angeles,Bronze,6395.16,469,4.1,True,Neutral
14161.0,Male,42,Houston,Bronze,9383.75,168,4.14,False,Satisfied
17863.0,Male,40,Houston,Gold,1372.19,487,1.91,False,Unsatisfied
16411.0,Female,41,New York,Gold,968.57,37,1.77,False,Satisfied
16402.0,Male,55,Miami,Gold,8400.29,67,3.36,True,Unsatisfied
15023.0,Male,45,Miami,Bronze,8569.56,111,3.96,True,Neutral
17402.0,Male,38,Miami,Gold,8327.29,415,2.28,False,Neutral
15426.0,Female,60,Chicago,Gold,8009.75,219,1.42,True,Satisfied
12647.0,Female,35,Los Angeles,Gold,3686.06,209,3.87,False,Unsatisfied
15894.0,Male,53,Houston,Bronze,2252.87,381,2.2,False,Unsatisfied
15867.0,Female,52,Miami,Bronze,9295.16,87,1.67,True,Satisfied
14506.0,Female,62,New York,Bronze,3139.3,461,1.59,True,Satisfied
15555.0,Female,26,Miami,Gold,4044.24,303,2.26,False,Neutral
13034.0,Female,55,Los Angeles,Silver,7025.63,411,3.37,True,Satisfied
15889.0,Female,47,Los Angeles,Gold,3004.23,179,2.43,True,Unsatisfied
15953.0,Male,61,Houston,Gold,8209.39,404,1.08,True,Satisfied
16143.0,Female,51,Chicago,Bronze,793.34,494,1.39,True,Neutral
12720.0,Male,49,Houston,Bronze,7932.71,13,2.16,False,Satisfied
16422.0,Male,20,Miami,Gold,6058.33,447,3.64,False,Unsatisfied
12747.0,Female,20,New York,Gold,5772.64,300,1.39,True,Satisfied
15502.0,Male,45,Houston,Silver,4637.93,408,3.24,False,Satisfied
12763.0,Male,61,Chicago,Silver,2842.75,125,1.48,True,Satisfied
14081.0,Male,32,Houston,Bronze,4694.3,375,1.85,True,Neutral
17965.0,Female,58,Los Angeles,Silver,4555.28,233,1.69,True,Neutral
14404.0,Female,40,Miami,Silver,5879.17,251,1.27,False,Neutral
13579.0,Male,57,Miami,Bronze,2887.59,387,3.69,False,Neutral
13174.0,Female,28,Miami,Silver,868.2,126,2.85,False,Unsatisfied
15987.0,Female,65,Miami,Gold,1536.39,235,4.32,True,Unsatisfied
17677.0,Female,49,Miami,Silver,7021.86,138,1.4,False,Neutral
13652.0,Female,53,Miami,Bronze,322.67,449,1.58,False,Neutral
12586.0,Male,50,New York,Gold,8578.79,49,2.23,True,Neutral
17428.0,Male,41,Chicago,Silver,6974.53,380,4.06,True,Satisfied
16161.0,Female,56,Miami,Gold,7704.06,186,2.22,True,Unsatisfied
16858.0,Female,51,Chicago,Gold,8376.25,205,2.63,True,Satisfied
18219.0,Male,45,Miami,Silver,1314.83,78,2.21,False,Neutral
14293.0,Male,54,Houston,Silver,8242.27,481,1.32,False,Unsatisfied
14748.0,Female,24,Miami,Bronze,5095.96,386,4.76,True,Neutral
16638.0,Male,21,Los Angeles,Bronze,8866.69,194,3.19,True,Satisfied
17674.0,Female,54,New York,Gold,8877.21,103,4.15,True,Unsatisfied
12808.0,Female,18,Houston,Bronze,339.36,105,3.63,True,Satisfied
13094.0,Male,18,Houston,Gold,3890.37,376,3.06,False,Unsatisfied
15899.0,Male,64,Los Angeles,Gold,5311.35,287,1.36,True,Neutral
12708.0,Female,37,Miami,Bronze,6815.76,324,3.57,True,Unsatisfied
15898.0,Female,36,New York,Bronze,2933.24,482,1.62,False,Satisfied
17691.0,Male,46,Houston,Bronze,2596.21,211,2.66,True,Satisfied
17227.0,Female,27,New York,Silver,3874.53,250,3.52,True,Satisfied
15039.0,Male,35,Houston,Gold,5059.29,293,4.13,True,Satisfied
15919.0,Female,45,Miami,Gold,9516.35,201,3.74,True,Neutral
13497.0,Male,52,Houston,Gold,7644.87,24,3.69,True,Satisfied
15860.0,Male,60,Houston,Bronze,4350.28,461,1.6,False,Neutral
14189.0,Male,64,Chicago,Bronze,638.23,300,2.38,False,Unsatisfied
15304.0,Female,48,Miami,Bronze,1768.35,478,1.17,False,Satisfied
14867.0,Female,44,Los Angeles,Bronze,4613.65,83,3.88,False,Unsatisfied
14344.0,Male,28,Los Angeles,Bronze,8156.88,297,4.81,True,Unsatisfied
12474.0,Female,66,Miami,Silver,3868.89,458,2.06,True,Neutral
16719.0,Male,66,Los Angeles,Bronze,5431.12,179,1.35,True,Satisfied
15048.0,Male,55,Miami,Gold,8928.87,298,2.9,True,Neutral
15301.0,Female,22,Los Angeles,Bronze,9146.58,364,4.43,True,Satisfied
14708.0,Female,25,Chicago,Gold,2236.17,206,3.21,True,Unsatisfied
16898.0,Male,51,Los Angeles,Bronze,531.59,40,1.19,False,Neutral
14825.0,Female,65,Houston,Bronze,3123.56,304,4.9,True,Satisfied
18113.0,Female,69,Miami,Gold,6988.44,113,4.31,True,Unsatisfied
17596.0,Male,29,New York,Gold,9516.01,340,1.53,False,Neutral
15078.0,Male,55,New York,Gold,862.62,4,4.69,False,Neutral
14085.0,Female,18,Miami,Gold,381.99,486,2.8,True,Neutral
17860.0,Male,48,Chicago,Silver,8853.06,108,2.49,False,Neutral
